[5, 10, 0.19810924, 0.20247775, 0.22131287, 1.0930231]
[5, 20, 0.16618107, 0.19712687, 0.23143367, 1.1740341]
[5, 30, 0.21653421, 0.19728178, 0.22480199, 1.1394969]
[5, 40, 0.17148688, 0.20201594, 0.2145732, 1.0621598]
[5, 50, 0.21035942, 0.23000512, 0.24367872, 1.0594491]
[5, 60, 0.15796742, 0.20164791, 0.21238983, 1.0532707]
[5, 70, 0.1858031, 0.20408958, 0.22791171, 1.1167239]
[5, 80, 0.22614256, 0.22927245, 0.26277635, 1.1461313]
[5, 90, 0.18686047, 0.19460596, 0.2193668, 1.1272358]
[5, 100, 0.19144152, 0.20194994, 0.2370272, 1.1736928]
[10, 10, 0.18441364, 0.20466457, 0.22630809, 1.1057512]
[10, 20, 0.17726448, 0.20678928, 0.22832559, 1.1041461]
[10, 30, 0.16396123, 0.18717156, 0.20457532, 1.0929829]
[10, 40, 0.18716028, 0.18669885, 0.23602308, 1.2641914]
[10, 50, 0.16738421, 0.19410957, 0.19495344, 1.0043473]
[10, 60, 0.17327376, 0.18437314, 0.21212363, 1.1505127]
[10, 70, 0.1954992, 0.20258644, 0.23506726, 1.1603307]
[10, 80, 0.16428375, 0.19848724, 0.19786723, 0.99687636]
[10, 90, 0.16196483, 0.18953247, 0.1943856, 1.0256058]
[10, 100, 0.18317601, 0.21573961, 0.20589705, 0.95437759]
[15, 10, 0.16301821, 0.17974256, 0.20294251, 1.1290731]
[15, 20, 0.16294724, 0.18578424, 0.21222299, 1.142309]
[15, 30, 0.17783444, 0.17955893, 0.18910067, 1.0531398]
[15, 40, 0.15401608, 0.17905891, 0.17692427, 0.98807859]
[15, 50, 0.16472392, 0.18571675, 0.21102825, 1.1362909]
[15, 60, 0.17999639, 0.18737029, 0.21747211, 1.1606542]
[15, 70, 0.16679913, 0.19076131, 0.193471, 1.0142046]
[15, 80, 0.15829201, 0.16610876, 0.1829275, 1.1012514]
[15, 90, 0.17040475, 0.19025913, 0.19456866, 1.0226508]
[15, 100, 0.17868982, 0.18814629, 0.19043352, 1.0121566]
[20, 10, 0.14424756, 0.17149585, 0.17401348, 1.0146804]
[20, 20, 0.16057506, 0.18913902, 0.21266159, 1.1243665]
[20, 30, 0.17564167, 0.18882124, 0.2081933, 1.1025947]
[20, 40, 0.17142212, 0.18352188, 0.19996125, 1.0895771]
[20, 50, 0.15360494, 0.18148755, 0.19119605, 1.0534941]
[20, 60, 0.15967216, 0.17067637, 0.19475134, 1.1410563]
[20, 70, 0.15243347, 0.16906501, 0.19350383, 1.1445527]
[20, 80, 0.16767916, 0.18554403, 0.20170835, 1.0871185]
[20, 90, 0.16587417, 0.18516983, 0.19830638, 1.0709432]
[20, 100, 0.17667682, 0.18954434, 0.21383008, 1.128127]
[25, 10, 0.16273363, 0.17115197, 0.19555171, 1.1425619]
[25, 20, 0.16831279, 0.18238533, 0.18714096, 1.0260746]
[25, 30, 0.15859374, 0.19323242, 0.21868233, 1.1317062]
[25, 40, 0.15862803, 0.17052965, 0.18729527, 1.098315]
[25, 50, 0.17002353, 0.17723431, 0.18437704, 1.0403011]
[25, 60, 0.15598714, 0.17072146, 0.2065029, 1.2095896]
[25, 70, 0.1647474, 0.17372495, 0.18121265, 1.0431008]
[25, 80, 0.1568685, 0.19219992, 0.19696388, 1.0247865]
[25, 90, 0.1603463, 0.16688709, 0.1828043, 1.0953771]
[25, 100, 0.15229601, 0.19419853, 0.17866875, 0.92003143]
[30, 10, 0.14500482, 0.16633555, 0.176443, 1.0607654]
[30, 20, 0.15275182, 0.17852928, 0.1826423, 1.0230384]
[30, 30, 0.15344128, 0.17995247, 0.19964369, 1.1094245]
[30, 40, 0.16831662, 0.19028258, 0.20984192, 1.102791]
[30, 50, 0.15199231, 0.17873545, 0.18987523, 1.0623255]
[30, 60, 0.15151772, 0.17036335, 0.17202161, 1.0097337]
[30, 70, 0.15078405, 0.17486899, 0.19276209, 1.1023229]
[30, 80, 0.15931866, 0.16562022, 0.18188758, 1.0982208]
[30, 90, 0.1553714, 0.17942174, 0.17542015, 0.97769731]
[30, 100, 0.16241233, 0.1726657, 0.1683463, 0.97498405]
[35, 10, 0.15069303, 0.17022765, 0.16929092, 0.99449718]
[35, 20, 0.15323503, 0.16173527, 0.16236201, 1.0038751]
[35, 30, 0.16669698, 0.17131476, 0.18054007, 1.0538501]
[35, 40, 0.16310669, 0.17064157, 0.19080667, 1.1181723]
[35, 50, 0.1635098, 0.18269151, 0.19597696, 1.0727206]
[35, 60, 0.16233319, 0.16493437, 0.18305112, 1.1098422]
[35, 70, 0.15234537, 0.17086056, 0.17806515, 1.0421665]
[35, 80, 0.14866276, 0.1721126, 0.17504475, 1.0170362]
[35, 90, 0.15100121, 0.18460549, 0.18169369, 0.98422688]
[35, 100, 0.1606947, 0.17943746, 0.20570984, 1.1464152]
[40, 10, 0.1591655, 0.17237222, 0.18381859, 1.0664049]
[40, 20, 0.14471327, 0.16362867, 0.1648867, 1.0076883]
[40, 30, 0.15580414, 0.16550748, 0.18260494, 1.1033032]
[40, 40, 0.15647438, 0.16566224, 0.17997898, 1.0864213]
[40, 50, 0.14214553, 0.16191481, 0.16044396, 0.99091589]
[40, 60, 0.14731768, 0.16954753, 0.18030848, 1.0634686]
