[1, 10, 0.11264967, 0.10827627, 0.15539333, 1.435156]
[1, 20, 0.12439641, 0.13929248, 0.14985307, 1.0758159]
[1, 30, 0.11602546, 0.13148922, 0.19100386, 1.4526199]
[1, 40, 0.18767899, 0.12060825, 0.20508164, 1.7003949]
[1, 50, 0.10796243, 0.10603879, 0.1365231, 1.2874826]
[1, 60, 0.13275981, 0.1273687, 0.18392852, 1.4440637]
[1, 70, 0.12553065, 0.13367024, 0.15726954, 1.1765486]
[1, 80, 0.11876013, 0.12122317, 0.16364287, 1.3499306]
[1, 90, 0.11383212, 0.13806961, 0.23322606, 1.6891918]
[1, 100, 0.14574443, 0.14706869, 0.23171251, 1.5755392]
[2, 10, 0.12298353, 0.11973639, 0.18142496, 1.5152032]
[2, 20, 0.12931161, 0.17654714, 0.19245479, 1.0901042]
[2, 30, 0.16154444, 0.13105947, 0.17705899, 1.3509821]
[2, 40, 0.15290034, 0.14406626, 0.2601082, 1.8054762]
[2, 50, 0.13245921, 0.1400342, 0.15531273, 1.1091057]
[2, 60, 0.12449588, 0.12548245, 0.16194245, 1.2905586]
[2, 70, 0.14242373, 0.14147384, 0.25678387, 1.8150625]
[2, 80, 0.15725029, 0.15262902, 0.26232859, 1.7187334]
[2, 90, 0.11476535, 0.11487816, 0.54614264, 4.7541037]
[2, 100, 0.12632242, 0.13192898, 0.23166008, 1.7559453]
[3, 10, 0.13838315, 0.1375595, 0.23410451, 1.7018418]
[3, 20, 0.1470602, 0.12598778, 0.22267117, 1.7674029]
[3, 30, 0.21064383, 0.1766288, 0.21080962, 1.1935178]
[3, 40, 0.12056415, 0.15005444, 0.17043525, 1.1358228]
[3, 50, 0.17880997, 0.12235693, 0.35937864, 2.9371336]
[3, 60, 0.13821927, 0.14837389, 0.26665086, 1.7971549]
[3, 70, 0.11593884, 0.13367122, 0.23012392, 1.7215667]
[3, 80, 0.15018626, 0.15802188, 0.21286228, 1.347043]
[3, 90, 0.23111303, 0.16497982, 0.2305927, 1.3977025]
[3, 100, 0.17921095, 0.18491501, 0.41007432, 2.2176368]
[4, 10, 0.144014, 0.17918099, 0.26543707, 1.4813907]
[4, 20, 0.13188477, 0.14846173, 0.21027038, 1.4163271]
[4, 30, 0.15075302, 0.12952651, 0.2350565, 1.8147366]
[4, 40, 0.18166251, 0.17220128, 0.20485349, 1.1896166]
[4, 50, 0.18804875, 0.16025551, 0.18106034, 1.129823]
[4, 60, 0.16277432, 0.15652329, 0.3021118, 1.9301397]
[4, 70, 0.17357711, 0.16970415, 0.18062134, 1.0643307]
[4, 80, 0.13667275, 0.16139515, 0.2123055, 1.3154392]
[4, 90, 0.24755158, 0.16950978, 0.33749071, 1.9909807]
[4, 100, 0.16902785, 0.19390692, 0.25604102, 1.3204327]
[5, 10, 0.17161629, 0.16244172, 0.18885255, 1.1625866]
[5, 20, 0.1451911, 0.14748242, 0.25505063, 1.7293628]
[5, 30, 0.16625516, 0.1646259, 0.22808447, 1.3854715]
[5, 40, 0.14949104, 0.16434504, 0.30791262, 1.8735741]
[5, 50, 0.1478263, 0.12416048, 0.20214681, 1.6281091]
[5, 60, 0.15614083, 0.14300431, 0.37804142, 2.6435666]
[5, 70, 0.16368517, 0.16623272, 0.22981589, 1.3824949]
[5, 80, 0.16069715, 0.14565057, 0.42110559, 2.8912046]
[5, 90, 0.16548501, 0.13464366, 0.23623885, 1.7545487]
[5, 100, 0.14128302, 0.20346208, 0.27694216, 1.3611488]
[6, 10, 0.16654477, 0.17700347, 0.20074226, 1.1341149]
[6, 20, 0.15853769, 0.15219718, 0.2254229, 1.481124]
[6, 30, 0.15754117, 0.17147915, 0.22215363, 1.295514]
[6, 40, 0.1269709, 0.11424615, 0.2519747, 2.2055421]
[6, 50, 0.22303066, 0.16754635, 0.30920979, 1.845518]
[6, 60, 0.14890526, 0.12030987, 0.25642997, 2.1314127]
[6, 70, 0.14721464, 0.14955831, 0.21782744, 1.4564717]
[6, 80, 0.15202226, 0.21744117, 0.79354322, 3.6494617]
[6, 90, 0.16282307, 0.19380867, 0.18633351, 0.96143019]
[6, 100, 0.14111118, 0.17237037, 0.22431974, 1.3013822]
[7, 10, 0.132358, 0.11007632, 0.28399807, 2.5800107]
[7, 20, 0.18701866, 0.15677989, 0.35986921, 2.2953787]
[7, 30, 0.15873668, 0.12020499, 0.27843109, 2.3163023]
[7, 40, 0.16270401, 0.12831852, 0.33597043, 2.6182537]
[7, 50, 0.17247678, 0.14173076, 0.31167561, 2.1990683]
[7, 60, 0.18037553, 0.14155366, 0.34321681, 2.4246411]
[7, 70, 0.15317169, 0.22499697, 0.35800499, 1.5911547]
[7, 80, 0.1530605, 0.13943611, 0.27825263, 1.9955565]
[7, 90, 0.13829195, 0.13783489, 0.26098207, 1.8934398]
[7, 100, 0.18442759, 0.21954207, 0.24571282, 1.1192061]
[8, 10, 0.13998766, 0.14395235, 0.35714653, 2.4810052]
[8, 20, 0.16345645, 0.14503616, 0.2579588, 1.7785827]
[8, 30, 0.16815329, 0.17773961, 0.46883205, 2.6377466]
[8, 40, 0.17050764, 0.15612507, 0.26838383, 1.719031]
[8, 50, 0.15073842, 0.16918558, 0.30792266, 1.820029]
[8, 60, 0.15870045, 0.16772147, 0.26156232, 1.5595042]
[8, 70, 0.14874621, 0.17953075, 0.29494953, 1.6428914]
[8, 80, 0.14756581, 0.18034869, 0.32384083, 1.7956372]
[8, 90, 0.15267429, 0.15901279, 0.29971495, 1.884848]
[8, 100, 0.17933522, 0.15227368, 0.29959875, 1.9675019]
[9, 10, 0.14585027, 0.14816636, 0.36011332, 2.4304662]
[9, 20, 0.16943392, 0.16249448, 0.30896866, 1.9014102]
[9, 30, 0.1737892, 0.14621769, 0.24667239, 1.6870215]
[9, 40, 0.16100255, 0.13937767, 0.26922044, 1.9315895]
[9, 50, 0.13020423, 0.14016409, 0.2577562, 1.8389603]
[9, 60, 0.18044606, 0.16598293, 0.24783625, 1.493143]
[9, 70, 0.16747369, 0.26307231, 0.2793813, 1.0619943]
[9, 80, 0.16048762, 0.22185126, 0.41832367, 1.8856041]
[9, 90, 0.12230607, 0.13794912, 0.29628918, 2.1478148]
[9, 100, 0.15088607, 0.13795808, 0.31025001, 2.2488716]
[10, 10, 0.16522652, 0.15298113, 0.37439698, 2.447341]
[10, 20, 0.15944012, 0.13705237, 0.28197384, 2.0574167]
[10, 30, 0.15712555, 0.14689465, 0.37771356, 2.5713229]
[10, 40, 0.1566534, 0.17687018, 0.31725621, 1.7937236]
[10, 50, 0.155706, 0.17952737, 0.32057434, 1.7856572]
[10, 60, 0.15838933, 0.14513154, 0.22265458, 1.534157]
[10, 70, 0.14253996, 0.13932283, 0.25988477, 1.8653423]
[10, 80, 0.18340173, 0.17005515, 0.53175658, 3.1269655]
[10, 90, 0.16504599, 0.15481742, 0.37767768, 2.4395039]
[10, 100, 0.13362922, 0.19963655, 0.24525471, 1.2285061]
